token_mint,token_symbol,token_name,token_supply_used,wallet,tier,api_status,strict_direct_swap_pass,strict_clean_pass,transfer_contamination_signal,cluster_trace_priority,minimum_actual_buy_market_cap_usd,max_realized_lot_multiple,passing_allocations_realized_profit_usd,history_transfer_out_income_usd,transfer_in
CcLd8HTAKLWtQHatqPwBQjtuCA72FNB9E1ckRTEzpump,ALTSZN,ALTSEASON,999965458,E9MZuWsxivYGvmoAn5ipcFqq79vZGaArFHbNrYnAs6ZL,A,ok,False,False,True,HIGH,,,0.0,10195.6909844,False
CcLd8HTAKLWtQHatqPwBQjtuCA72FNB9E1ckRTEzpump,ALTSZN,ALTSEASON,999965458,HeC2DERjGC8xZKKv5RWsSRmBbddxBxFADZEBrFiZhMQ6,B,ok,False,False,True,HIGH,,,0.0,98544.93999281972,False
Cm6fNnMk7NfzStP9CZpsQA2v3jjzbcYGAxdJySmHpump,Buttcoin,Buttcoin,999944888,4x2QMXv9ByKWBSERiCwbymXwqFpRK1moxf7PFtTh5X9J,A,ok,True,False,True,HIGH,7284.491198772412,1643.0630291730654,20597.35810379647,113010.01659367268,False
Cmig6zQxBxiCqSU6Yp8ATYYQkhTm9cTru2qE3qkppump,APE,Stupid Monkey,868792656,B5UYetbYJeU1mxJMTsUGrFgLzfSbZuhd4VCwcMDC7cbZ,A,ok,True,True,False,MEDIUM,54.76095533566821,70.1915309824884,5.670101310879901,0.0,False
CzDdjj21JDkYJ7ESyFYMXNjnpvy7qJrxpzAVEqNepump,DAIDAI26,World Cup 2026 Official Song,999811930,Es6HgFt1ByNE7mK7Cc5aCmoji7cekCF7TSMAo95jiSpB,A,ok,False,False,False,HIGH,162161.49483090147,,0.0,0.0,False
DAYSMAwjbjYvu2kyM49e9SE141eyGU9xYGLf7Pm7pump,LFG,Lil' Finder Guy,999985392,5rkSwEceTC6TxtQwzMVdsdmG4xs7u3iZMH3isU8tssdh,B,ok,False,False,True,HIGH,,,0.0,0.0,False
DM4ah6fDXXtLGaBBxUBK6G5CZkkaHSkT6tEc96DFpump,Lobby ,Lobbie ,1930224955,6PXRq8dE91aKmHxKuvgjoao5mpNLXXxme4X4m8NVvB57,B,ok,False,False,True,HIGH,9876.977202174645,,0.0,0.0,False
DM4ah6fDXXtLGaBBxUBK6G5CZkkaHSkT6tEc96DFpump,Lobby ,Lobbie ,1930224955,89fffGQemQYWAJxVqPp9H2kAi77omsQimYkEMDydL4UU,B,ok,False,False,True,HIGH,,,0.0,0.0,False
DM4ah6fDXXtLGaBBxUBK6G5CZkkaHSkT6tEc96DFpump,Lobby ,Lobbie ,1930224955,CQFPAbakTfjwHX6jLBGVNSCq73cebkR2e59WsjkAVww4,B,ok,False,False,True,HIGH,,,0.0,0.0,False
DM4ah6fDXXtLGaBBxUBK6G5CZkkaHSkT6tEc96DFpump,Lobby ,Lobbie ,1930224955,EyAVXbiT12p2AzjiYnYs2Cqos1onkw96mvsNVvhTaVt2,B,ok,False,False,True,HIGH,,,0.0,0.0,False
DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump,丙午,bǐngwǔ,999447500,5Uo8EqpyAkavxqnZdRPhv16cCX1PYwN4ZMkdPVWKPSvG,A,ok,True,True,False,MEDIUM,21669.502501050425,178.2813334993953,9817.166488945444,0.0,False
DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump,丙午,bǐngwǔ,999447500,BX6BKYBmGnM3tULUUnb2gSs8SyR6kKL96XEacuL9mYF7,B,ok,True,False,True,HIGH,6581.057090230304,182.62886096195584,643.486975048678,15395.9805,False
DMYNp65mub3i7LRpBdB66CgBAceLcQnv4gsWeCi6pump,丙午,bǐngwǔ,999447500,HZu75FuLHugr5NY954rcj6Df1U8KPKpBkVgeeQkaXCjX,B,ok,True,False,True,HIGH,8597.74543908553,147.34341446146652,405.9361376384532,20350.246,False
DW8P5TcXXsUFpwUiKfNNXNdbn4DzBbpqUy6P85wipump,SUKI,SUKI,999810656,nUpv54wXKUPtHsir3iXQok9FLy3HWGM5riwDe6dCk56,A,ok,False,False,False,HIGH,8457.252030833839,19.45574090152696,0.0,0.0,False
DpxKNEi3XVeRByaGqYKvz2w6E2PhPgBAqdayLcQEpump,SOS,Strategic Oil Supply,999988117,37ruyJuC2vrpstBS8iT8txC7FirXEuEhv1MkpRM3ZVk3,A,ok,True,True,False,MEDIUM,8341.426076354064,1334.764557469366,4807.121281633135,0.0,False
DtHTTtiE4Aex3BzLZLi3og1bgMgvh6G1X7mKcykVpump,LIONTRUMP,The Lion Trump,999822470,5p9WLhi7NEs2w1NfrhLqLbUcmUTxJe6JykR3B9zwg9A9,B,ok,True,False,True,HIGH,25243.36919593661,190.84585236941825,3095.8748476595647,95060.05780840867,False
Dwwsv9JyCw3Zxufe7E4YQFX4q9Nf12YzTiPwQHaxpump,LOTUS,Lion Of The United States,999498671,GiVdSdDgFz6pFQKG987uAHVGJiMCjcWHAY64ogjqMgda,B,ok,True,False,True,HIGH,11344.882950026256,1490.0948056294314,2539.3412641349214,1325518.2871444642,False
EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,BigTrout,The Big Trout,990988225,5ocNxNQUVrg2FMkjxZLr7ZEPP2mkLeDWKK5Hy6XZVKvD,A,ok,True,True,False,MEDIUM,46977.73680268879,33.330288570822525,622.2245806483335,0.0,False
EKwF2HD6X4rHHr4322EJeK9QBGkqhpHZQSanSUmWkecG,BigTrout,The Big Trout,990988225,EBWXaS4bcPsMhenP265jDVtteCJgWPiwAXYDqFthrsZp,A,ok,False,False,True,HIGH,,,0.0,0.0,False
EMMiGudXs9cHBixn6PDohLo4vNvVhXwTfoBnApanpump,TRUMP2,trump2,999953624,DngUUi6RML83sNkgy393fZAh4oKxND8BxHiEg3LLxc1g,B,ok,True,False,True,HIGH,11638.201162199071,11180.2845878986,2098.927457760621,3383966.69427244,False
EZ3Xw9QTFWaorMt4k1m9cKsSbnfEwND6cr1eoAoSpump,OBEY,Obey Alliance,999997584,Dr4Rwx8iADYJkpjQz64pEU5bzN3D2rDjUaHG8hVBhNE7,B,ok,False,False,True,HIGH,273636.9109724819,,0.0,7376652.927802163,False
F1ppSHedBsGGwEKH78JVgoqr4xkQHswtsGGLpgM7bCP2,ASTEROID,ASTEROID,999632256,AuPp4YTMTyqxYXQnHc5KUc6pUuCSsHQpBJhgnD45yqrf,A,ok,False,False,True,HIGH,,,0.0,0.0,False
F1ppSHedBsGGwEKH78JVgoqr4xkQHswtsGGLpgM7bCP2,ASTEROID,ASTEROID,999632256,HZJ2M3J16pijiBSnMCHv7YvCE4Wexi4HjcgX36nHAKxw,A,ok,True,True,False,MEDIUM,5794.749479060572,55.525826532628095,17847.43323414108,0.0,False
FMqh9mqR6drPZqqW6wPqLHxX4rqNDWGhYLaMfoaJpump,world,world.xyz,999940667,HwkD6sDVUMDZt3g64MAwnymaTMziVzRoU9AvUVixGhSK,A,ok,False,False,True,HIGH,,,0.0,0.0,True
Fj5EMKyoFpC79gU6EtrMGQYxmbVVidHDUGHJD1qapump,SPACEX,Space Exploration Technologies,999419313,5FJp5SrhvLSN1FvPwnTsAWJPCrwa8boKwBXosuPLEEcu,C,ok,False,False,True,HIGH,,,0.0,0.0,True
FoePfchN3A6LeJ2jvN8uVe4No9pK7zHYhhgD3Qidpump,SPCTROLL,SPACE TROLL,999646057,DzygatVjJxLFLL3pGL9anKpP95T3Eef4eD9ooSZWdF31,A,ok,False,False,False,HIGH,123913.0601517076,,0.0,0.0,False
Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,Jimothy The Raccoon,999953543,4nBNtRX6Q3NAhtcaXfV5R2okHr2Cd6iur7EDQvNedujV,A,ok,True,True,False,MEDIUM,2233.9992848934626,4734.2783743456885,12667.136553550894,0.0,False
Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,Jimothy The Raccoon,999953543,9vdwML1RzB3ZY9JxnNohiYqy2nMh7N7H61mM4daDV5Rm,A,ok,True,True,False,MEDIUM,2656.276246621229,7033.335113955853,26330.067366061347,0.0,False
Ge87EtsjwRQbHaqQmKRno69RFTwh9bfSsm99XNxTpump,Jimothy,Jimothy The Raccoon,999953543,H7PKyDYaESrpuZEMcPv7wjCnSjYA5R3n4i11bRKZFB2E,A,ok,False,False,False,HIGH,,,0.0,0.0,False
GnFMf6JVRhAqPbA9r8yW16xycynKNkXfbaYbusLEpump,ZReaL,Z李REAL SUPER COIN,660071456,BrGbQevPBfWUDqewdYqTFERpJ9mzkromDPnvJNUZpvpz,A,ok,True,True,False,MEDIUM,33178.09596549868,571.5684625949565,65649.5886583121,0.0,False
HD9ciHWbDwa3iz3HJjzeHXNse2jnFPA1PgaYRdoBpump,GROKCLI,Grok CLI,999999765,BnH4zJvvDwn6QqPBq7NhAho26DPg8xUS9Wyvg5CFapxv,B,ok,False,False,True,HIGH,10695.07254230236,13.948168062934124,0.0,287848.88129040046,False
HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump,mexicanunc,mexican unc,999863963,8PzVLdD8nyVRcDvn2L5iFRJekos765azZBG611HKAP2p,A,ok,True,True,False,MEDIUM,7505.935562785612,1406.3226699210006,56797.736027882296,0.0,False
HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump,mexicanunc,mexican unc,999863963,AoDXK84dUP817SpL9PepmGfd4nbtYVNPpZRhFtYBPhs5,A,ok,True,False,True,HIGH,8728.244272046528,328.8396731386269,19787.89251821168,0.0,False
HGxYWHhDNGFh7FpoJTuwgNuB7VAHtpeBVBo1u73Tpump,mexicanunc,mexican unc,999863963,FToju18rTZXHWqsK84a9hAmanEtbHa3mkK8hFjnoF9VS,A,ok,True,True,False,MEDIUM,9557.131829563332,1458.5691021691414,80254.1872840511,0.0,False
HKbqQgxxetq95HuLksVBYDU6FSiguQLKGTVhUN9ppump,TRUMPUMP,American Dominance,999834930,i4Qop2qKCDxFXqL8fHqT27VAqn6AqmhnUeYng2rvzEc,B,ok,True,False,True,HIGH,11012.484773833505,602.045330110265,9242.123851694609,379521.2705472771,False
HkBWJJiaUW5Kod4HpHWZiGD9PQVipmMiPDgiRPcNpump,crust,Crustafarianism,999897746,82SYuHsMcyBm9WtkNSVD5UFdzZSqiMpW9LAVzYywxFxU,A,ok,True,False,True,HIGH,8196.924484899893,386.3796204236909,11232.62315205904,0.0,False
Hon2rHAiqkcDtUzL5gA2vjXPr7T1MPCK2UT2AHKCpump,MAGA,Make Aliens Great Again ,978211680,3EWKaz2PTnpX4qWcPpixKbR6XE4VLfRE93odR6Buaf64,A,ok,False,False,True,HIGH,43434.61341016111,6.2141337158459145,0.0,13239.156,False
HrkUao5JcWxQ6888vymJT23VzR8mUaedvEMMKmpZpump,CHIMERICA,Chimerica,999962288,8zBchAb8Z9gCdCTnbd4aTmzDDMVWg97MAE2QZesKBXCt,A,ok,False,False,False,HIGH,133860.6806652096,,0.0,0.0,False
HxYvKPgKLCHT7ZLVZrjJNTW91wVSQFmwyjnm2Psdpump,TRUMP2,trump2,999739605,3sT9jr7HWK6YWPmU9giDea4mhp4mLXvzLP9QkxSGKyHz,B,ok,True,False,True,HIGH,24999.039490598567,186.59221628231137,395.0107330286973,95917.55307258132,False
JAQiNZw9t6Xqev4JLWMqpNGzZMp7ZVsxzQxdvaJPpump,XXX,XSpaceXXAI,999998565,4hEHw7tJCGc4mTrNdHVCQGdEBjdCwmGrt6Fq6dbQyd7c,A,ok,False,False,True,HIGH,7564597.390264816,,0.0,653347.4444660636,False
Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,KINS,Kintara,992843532,3cBEqA1f9aKRh6X3tgeKSzZoYgr1Y1XEgcLAMQ5NTuYs,B,ok,False,False,True,HIGH,,,0.0,23240.27770889533,False
Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,KINS,Kintara,992843532,6dA93Zteik6Gd2MGynNk6yNpKVsWFN186CbDRvHgedN4,A,ok,False,False,True,HIGH,,,0.0,29814.805653290125,False
Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,KINS,Kintara,992843532,CdoQKournsTERPHJwJowB7DrS2o4tvBywASHPuuumaow,A,ok,False,False,True,HIGH,,,0.0,6339.148552297038,False
Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump,KINS,Kintara,992843532,Hq4HhCN5Zn4522kdu8KTJyPS6uAM3gVErWWA5GXEsYZk,B,ok,False,False,True,HIGH,,,0.0,49626.12478429489,False
XGbMLzy8r7iJN96huatiyv3VtJ3o1VYjpVzSz7Zpump,CR7,CR7,999996825,FYs9dVDCC7fTUjvmBuMu2LijpR2RZ9XyKtY7onFh9C6i,A,ok,False,False,False,HIGH,,,0.0,0.0,False
Y47Svo5kZJxdEgTvCwM2LDv8twbQHTKtfLr3CJyLFy9,FrameMog,Frame Mogged,998400459,7fE176RF3bLdiHJpmaopNGbq1KaCpkBQTxJtgK99cBMJ,A,ok,True,True,False,MEDIUM,6693.747775473643,75.64058550656218,3155.1595211535177,0.0,False
fH1YDRu48pBwedxhNxTRSLsriqx3ysUntRbKMtkpump,ALIENJAK,Alienjak,988043307,21ZX8SgC8SvzTjequqTRKfmTWpxG6ja8yhLzsQ964gDJ,A,ok,True,False,True,HIGH,39087.82919811407,207.98752697759764,10303.844893641688,0.0,False
fH1YDRu48pBwedxhNxTRSLsriqx3ysUntRbKMtkpump,ALIENJAK,Alienjak,988043307,82WNyEhjA4F8DQhov48h3hC2TYWqSpr44unfaMSXGtMW,A,ok,True,True,False,MEDIUM,11889.838383770984,855.3946565026564,96771.0291647422,0.0,False
iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump,nees,NotInEmploymentEducationSmith,999907217,3JBJpUqEzy4LYNz7oR2JJ8BYqgwSVWrUTPXMBzfxAXUY,A,ok,True,True,False,MEDIUM,40076.81818283282,157.1873609957481,10097.717655863262,0.0,False
iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump,nees,NotInEmploymentEducationSmith,999907217,6fzuq6FWXgNznL22iM45xNqMB1x5XW9Le2WF1zuiSNfQ,A,ok,True,False,True,HIGH,10681.95606232654,702.6961282224106,22524.702475339072,0.0,False
iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump,nees,NotInEmploymentEducationSmith,999907217,9f9ENvv3gRf9oCjeoHHaX2549bT8CgzweRrdqtiJhAhB,A,ok,True,False,True,HIGH,11386.921546682615,596.1953179306438,21854.327872831447,0.0,False
iNKezFtQnxqjX8JMrez3pT6VaV8VwhA1SZXTbbzpump,nees,NotInEmploymentEducationSmith,999907217,E5eQ45Z4FcYj4QDszvGmjwYGCuj6KeBMPgcDqQmcn2aZ,A,ok,True,False,True,HIGH,12108.763762777591,606.4925012338482,6613.492578000229,0.0,False
kLqMvUm1p4pRbxU4r8kWCTVAuWMJLtcTJqGb4b5pump,BRENT,Brent Crude,998870160,3pnVpzw1SnA9KsP1fuw1JN83dJ5LVQyxeVjGvWrEvn42,B,ok,False,False,True,HIGH,,,0.0,0.0,False
kLqMvUm1p4pRbxU4r8kWCTVAuWMJLtcTJqGb4b5pump,BRENT,Brent Crude,998870160,FsrEmN3ovQjL2bMmEKh7G1TP1DLiJxUyrkuT1286qAoA,A,ok,False,False,True,HIGH,,,0.0,0.0,False
